"Name","type","gene","organ","mouse_index","median_FC","class","target","group"
"NC2","control","NC","37-Sperm","A221",0.373516552154903,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","38-Round spermatid","A221",0.414781051603451,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","36-Pachytene/Diplotene","A221",0.415969092079845,FALSE,"Mfn2","Mfn2NC"
"NC2","control","NC","39-Meiosis II","A221",0.43783988870621,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","37-Sperm","A221",0.524911730090232,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","35-Crude testis","A221",0.525941422594142,FALSE,"Mfn2","Mfn2NC"
"NC2","control","NC","38-Round spermatid","A221",0.577488808356427,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","37-Sperm","264",0.597415031115366,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","34-Spermatogonia","A221",0.616870573084353,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","36-Pachytene/Diplotene","264",0.642207398423287,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","39-Meiosis II","A221",0.650413056618981,FALSE,"Mfn2","Mfn2NC"
"NC2","control","NC","35-Crude testis","A221",0.657301381182859,FALSE,"Mfn2","Mfn2NC"
"NC2","control","NC","36-Pachytene/Diplotene","A221",0.659355416293644,FALSE,"Mfn2","Mfn2NC"
"NC2","control","NC","34-Spermatogonia","A221",0.739928379588183,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","36-Pachytene/Diplotene","385",0.742460507419818,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","38-Round spermatid","264",0.751077070368597,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","34-Spermatogonia","264",0.75825753949258,FALSE,"Mfn2","Mfn2NC"
"NC8","control","NC","38-Round spermatid","385",0.763140817650876,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","35-Crude testis","264",0.765918738629472,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","38-Round spermatid","385",0.778427550357375,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","38-Round spermatid","264",0.77865372953305,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","39-Meiosis II","A221",0.779280291118199,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","39-Meiosis II","385",0.788678340129527,FALSE,"Mfn2","Mfn2NC"
"NC6","control","NC","37-Sperm","264",0.790387955993052,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","39-Meiosis II","A221",0.797411647585864,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","39-Meiosis II","264",0.804123711340206,FALSE,"Mfn2","Mfn2NC"
"NC6","control","NC","39-Meiosis II","385",0.823393167342212,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","37-Sperm","385",0.831059129304743,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","34-Spermatogonia","264",0.84232868405094,FALSE,"Mfn2","Mfn2NC"
"NC8","control","NC","34-Spermatogonia","385",0.842959117456197,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","34-Spermatogonia","A221",0.843790566854176,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","37-Sperm","8",0.850580046403712,FALSE,"Mfn2","Mfn2NC"
"NC8","control","NC","37-Sperm","385",0.852693056456846,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","39-Meiosis II","385",0.858349577647823,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","35-Crude testis","A221",0.870222894514392,FALSE,"Mfn2","Mfn2NC"
"NC6","control","NC","37-Sperm","8",0.875,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","34-Spermatogonia","385",0.875029983209403,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","34-Spermatogonia","385",0.878492527615335,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","36-Pachytene/Diplotene","A221",0.883053280418813,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","37-Sperm","8",0.883365200764818,FALSE,"Mfn2","Mfn2NC"
"NC4","control","NC","38-Round spermatid","385",0.887982729671384,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","37-Sperm","8",0.891982182628062,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","35-Crude testis","264",0.896122546673049,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","36-Pachytene/Diplotene","264",0.906432748538012,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","37-Sperm","A221",0.908070857445775,FALSE,"Mfn2","Mfn2NC"
"NC7","control","NC","37-Sperm","264",0.915100060642814,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","38-Round spermatid","A221",0.917287234042553,FALSE,"Mfn2","Mfn2NC"
"NC5","control","NC","35-Crude testis","385",0.920536141694591,FALSE,"Mfn2","Mfn2NC"
"NC8","control","NC","35-Crude testis","385",0.928617780661908,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","36-Pachytene/Diplotene","385",0.929174788823912,FALSE,"Mfn2","Mfn2NC"
"NC3","control","NC","34-Spermatogonia","264",0.94108818011257,FALSE,"Mfn2","Mfn2NC"
"NC1","control","NC","35-Crude testis","385",0.941520467836257,FALSE,"Mfn2","Mfn2NC"
"NC3","control","NC","38-Round spermatid","A221",0.947468054898249,FALSE,"Mfn2","Mfn2NC"
